Location,Location_Telangana,Location_Uttar_Pradesh,Location_Tamil_Nadu,Location_Maharashtra,Location_Karnataka,Location_Bihar,Location_West_Bengal,Location_Madhya_Pradesh,Location_Chandigarh,Location_Delhi,Location_Gujarat,Location_Kerala,Location_Jharkhand,Location_Rajasthan,Location_Haryana,Total_Land_Area_acres,Number_of_Cows,Farm_Size,Farm_Size_Medium,Farm_Size_Large,Farm_Size_Small,Date,Date_Ordinal,Date_Year,Date_Month,Date_Day,Date_Quarter1,Date_Quarter2,Date_Quarter3,Date_Quarter4,Date_January,Date_February,Date_March,Date_April,Date_May,Date_June,Date_July,Date_August,Date_September,Date_October,Date_November,Date_December,Date_Monday,Date_Tuesday,Date_Wednesday,Date_Thursday,Date_Friday,Date_Saturday,Date_Sunday,Product_ID,Product_Name,Product_Name_Ice_Cream,Product_Name_Milk,Product_Name_Yogurt,Product_Name_Cheese,Product_Name_Buttermilk,Product_Name_Curd,Product_Name_Paneer,Product_Name_Lassi,Product_Name_Ghee,Product_Name_Butter,Brand,Brand_Dodla_Dairy,Brand_Amul,Brand_Britannia_Industries,Brand_Mother_Dairy,Brand_Raj,Brand_Dynamix_Dairies,Brand_Sudha,Brand_Passion_Cheese,Brand_Warana,Brand_Palle2patnam,Brand_Parag_Milk_Foods,Quantity_liters_kg,Price_per_Unit,Total_Value,Shelf_Life_days,Storage_Condition,Storage_Condition_Frozen,Storage_Condition_Tetra_Pack,Storage_Condition_Refrigerated,Storage_Condition_Polythene_Packet,Storage_Condition_Ambient,Production_Date,Production_Date_Ordinal,Production_Date_Year,Production_Date_Month,Production_Date_Day,Production_Date_Quarter1,Production_Date_Quarter2,Production_Date_Quarter3,Production_Date_Quarter4,Production_Date_January,Production_Date_February,Production_Date_March,Production_Date_April,Production_Date_May,Production_Date_June,Production_Date_July,Production_Date_August,Production_Date_September,Production_Date_October,Production_Date_November,Production_Date_December,Production_Date_Monday,Production_Date_Tuesday,Production_Date_Wednesday,Production_Date_Thursday,Production_Date_Friday,Production_Date_Saturday,Production_Date_Sunday,Expiration_Date,Expiration_Date_Ordinal,Expiration_Date_Year,Expiration_Date_Month,Expiration_Date_Day,Expiration_Date_Quarter1,Expiration_Date_Quarter2,Expiration_Date_Quarter3,Expiration_Date_Quarter4,Expiration_Date_January,Expiration_Date_February,Expiration_Date_March,Expiration_Date_April,Expiration_Date_May,Expiration_Date_June,Expiration_Date_July,Expiration_Date_August,Expiration_Date_September,Expiration_Date_October,Expiration_Date_November,Expiration_Date_December,Expiration_Date_Monday,Expiration_Date_Tuesday,Expiration_Date_Wednesday,Expiration_Date_Thursday,Expiration_Date_Friday,Expiration_Date_Saturday,Expiration_Date_Sunday,Quantity_Sold_liters_kg,Price_per_Unit_sold,Approx_Total_Revenue_INR,Customer_Location,Customer_Location_Madhya_Pradesh,Customer_Location_Kerala,Customer_Location_Rajasthan,Customer_Location_Jharkhand,Customer_Location_Gujarat,Customer_Location_Karnataka,Customer_Location_Haryana,Customer_Location_Tamil_Nadu,Customer_Location_West_Bengal,Customer_Location_Telangana,Customer_Location_Chandigarh,Customer_Location_Maharashtra,Customer_Location_Delhi,Customer_Location_Bihar,Customer_Location_Uttar_Pradesh,Sales_Channel,Sales_Channel_Wholesale,Sales_Channel_Online,Sales_Channel_Retail,Quantity_in_Stock_liters_kg,Minimum_Stock_Threshold_liters_kg,Reorder_Quantity_liters_kg
Haryana,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54.46,64,Large,False,True,False,2021-07-08,737979,2021,7,8,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,9,Paneer,False,False,False,False,False,False,True,False,False,False,Raj,False,False,False,False,True,False,False,False,False,False,False,226.76,39.6,8979.696,9,Refrigerated,False,False,True,False,False,2021-05-26,737936,2021,5,26,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2021-06-04,737945,2021,6,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,117,37.38,4373.46,Jharkhand,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Online,False,True,False,109,56.35,53.39
Madhya Pradesh,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,615.75,20,Small,False,False,True,2020-05-09,737554,2020,5,9,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10,Ghee,False,False,False,False,False,False,False,False,True,False,Mother Dairy,False,False,False,True,False,False,False,False,False,False,False,242.31,14.87,3603.1497,109,Ambient,False,False,False,False,True,2020-05-02,737547,2020,5,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2020-08-19,737656,2020,8,19,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,160,11.35,1816.0,Karnataka,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Retail,False,False,True,82,36.67,116.75
Uttar Pradesh,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,759.81,90,Medium,True,False,False,2022-05-28,738303,2022,5,28,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7,Lassi,False,False,False,False,False,False,False,True,False,False,Mother Dairy,False,False,False,True,False,False,False,False,False,False,False,255.44,68.2,17421.008,16,Refrigerated,False,False,True,False,False,2022-04-23,738268,2022,4,23,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2022-05-09,738284,2022,5,9,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,50,68.09,3404.5,Gujarat,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Online,False,True,False,205,80.44,73.12
Madhya Pradesh,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,693.01,61,Small,False,False,True,2022-05-24,738299,2022,5,24,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,Cheese,False,False,False,True,False,False,False,False,False,False,Dynamix Dairies,False,False,False,False,False,True,False,False,False,False,False,989.04,61.01,60341.3304,26,Refrigerated,False,False,True,False,False,2022-05-14,738289,2022,5,14,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2022-06-09,738315,2022,6,9,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,859,60.84,52261.56,Kerala,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Wholesale,True,False,False,130,77.01,44.09
Bihar,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,805.27,74,Medium,True,False,False,2021-05-17,737927,2021,5,17,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4,Yogurt,False,False,True,False,False,False,False,False,False,False,Dodla Dairy,True,False,False,False,False,False,False,False,False,False,False,383.54,10.84,4157.5736,23,Refrigerated,False,False,True,False,False,2021-04-01,737881,2021,4,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2021-04-24,737904,2021,4,24,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,111,8.84,981.24,Tamil Nadu,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Online,False,True,False,272,32.12,157.92
Uttar Pradesh,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,658.0,51,Medium,True,False,False,2020-01-26,737450,2020,1,26,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,Butter,False,False,False,False,False,False,False,False,False,True,Mother Dairy,False,False,False,True,False,False,False,False,False,False,False,181.34,24.77,4491.7918,27,Refrigerated,False,False,True,False,False,2020-01-07,737431,2020,1,7,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2020-02-03,737458,2020,2,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,169,23.56,3981.64,Karnataka,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Wholesale,True,False,False,12,78.54,115.62
Tamil Nadu,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,976.24,36,Medium,True,False,False,2021-08-15,738017,2021,8,15,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,3,Cheese,False,False,False,True,False,False,False,False,False,False,Dynamix Dairies,False,False,False,False,False,True,False,False,False,False,False,770.34,81.74,62967.5916,55,Refrigerated,False,False,True,False,False,2021-08-03,738005,2021,8,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2021-09-27,738060,2021,9,27,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,76,81.2,6171.2,Tamil Nadu,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Online,False,True,False,694,93.01,129.81
Telangana,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130.73,33,Medium,True,False,False,2021-12-13,738137,2021,12,13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,9,Paneer,False,False,False,False,False,False,True,False,False,False,Mother Dairy,False,False,False,True,False,False,False,False,False,False,False,464.3,18.32,8505.976,14,Refrigerated,False,False,True,False,False,2021-12-11,738135,2021,12,11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2021-12-25,738149,2021,12,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,464,14.48,6718.72,Bihar,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Retail,False,False,True,0,41.42,122.14
Bihar,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,455.17,50,Large,False,True,False,2020-11-02,737731,2020,11,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1,Milk,False,True,False,False,False,False,False,False,False,False,Amul,False,True,False,False,False,False,False,False,False,False,False,37.4,32.01,1197.174,21,Tetra Pack,False,True,False,False,False,2020-09-24,737692,2020,9,24,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2020-10-15,737713,2020,10,15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,6,36.78,220.68,Delhi,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Wholesale,True,False,False,31,14.8,142.31
West Bengal,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,300.59,54,Medium,True,False,False,2021-08-03,738005,2021,8,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,Butter,False,False,False,False,False,False,False,False,False,True,Mother Dairy,False,False,False,True,False,False,False,False,False,False,False,938.5,36.15,33926.775,38,Frozen,True,False,False,False,False,2021-07-11,737982,2021,7,11,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2021-08-18,738020,2021,8,18,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,231,40.36,9323.16,Madhya Pradesh,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Wholesale,True,False,False,707,13.1,112.48
Maharashtra,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,572.65,70,Small,False,False,True,2020-02-22,737477,2020,2,22,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7,Lassi,False,False,False,False,False,False,False,True,False,False,Amul,False,True,False,False,False,False,False,False,False,False,False,202.56,67.68,13709.260800000002,12,Refrigerated,False,False,True,False,False,2020-01-22,737446,2020,1,22,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2020-02-03,737458,2020,2,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,95,67.76,6437.2,Delhi,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Wholesale,True,False,False,107,63.49,114.93
Uttar Pradesh,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,762.51,37,Medium,True,False,False,2019-01-04,737063,2019,1,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,Cheese,False,False,False,True,False,False,False,False,False,False,Dynamix Dairies,False,False,False,False,False,True,False,False,False,False,False,894.96,65.02,58190.2992,66,Refrigerated,False,False,True,False,False,2018-11-14,737012,2018,11,14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,2019-01-19,737078,2019,1,19,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,814,63.95,52055.3,Gujarat,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Online,False,True,False,80,24.48,197.56
Karnataka,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,832.77,24,Large,False,True,False,2021-03-10,737859,2021,3,10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,Milk,False,True,False,False,False,False,False,False,False,False,Raj,False,False,False,False,True,False,False,False,False,False,False,31.27,66.73,2086.6471,1,Polythene Packet,False,False,False,True,False,2021-01-14,737804,2021,1,14,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2021-01-15,737805,2021,1,15,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,24,69.21,1661.04,Rajasthan,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Online,False,True,False,7,50.75,74.26
Gujarat,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,460.84,74,Small,False,False,True,2020-11-18,737747,2020,11,18,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,5,Ice Cream,True,False,False,False,False,False,False,False,False,False,Mother Dairy,False,False,False,True,False,False,False,False,False,False,False,649.83,63.81,41465.6523,21,Frozen,True,False,False,False,False,2020-10-16,737714,2020,10,16,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2020-11-06,737735,2020,11,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,587,63.58,37321.46,Karnataka,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Retail,False,False,True,62,40.81,189.31
Madhya Pradesh,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,864.84,64,Medium,True,False,False,2020-07-18,737624,2020,7,18,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,10,Ghee,False,False,False,False,False,False,False,False,True,False,Raj,False,False,False,False,True,False,False,False,False,False,False,136.55,35.46,4842.063,140,Ambient,False,False,False,False,True,2020-06-13,737589,2020,6,13,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2020-10-31,737729,2020,10,31,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,135,38.26,5165.1,Kerala,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Online,False,True,False,1,13.88,140.27
